# Time          2.5000E+01
# Units: Mol/m**3 Porous Medium/s
    Distance           An50Ab50AS       Kaolinite        CO2_pump     
       1.5750E+00       0.0000E+00      -5.9939E-18       0.0000E+00
       1.5850E+00       0.0000E+00      -6.0830E-18       0.0000E+00
       1.5950E+00       0.0000E+00      -6.1735E-18       0.0000E+00
       1.6050E+00       0.0000E+00      -6.2653E-18       0.0000E+00
       1.6150E+00       0.0000E+00      -6.3587E-18       0.0000E+00
       1.6250E+00       0.0000E+00      -6.4536E-18       0.0000E+00
       1.6350E+00       0.0000E+00      -6.5501E-18       0.0000E+00
       1.6450E+00       0.0000E+00      -6.6482E-18       0.0000E+00
       1.6550E+00       0.0000E+00      -6.7480E-18       0.0000E+00
       1.6650E+00       0.0000E+00      -6.8495E-18       0.0000E+00
       1.6750E+00       0.0000E+00      -6.9527E-18       0.0000E+00
       1.6850E+00       0.0000E+00      -7.0578E-18       0.0000E+00
       1.6950E+00       0.0000E+00      -7.1647E-18       0.0000E+00
       1.7050E+00       0.0000E+00      -7.2735E-18       0.0000E+00
       1.7150E+00       0.0000E+00      -7.3842E-18       0.0000E+00
       1.7250E+00       0.0000E+00      -7.4968E-18       0.0000E+00
       1.7350E+00       0.0000E+00      -7.6114E-18       0.0000E+00
       1.7450E+00       0.0000E+00      -7.7280E-18       0.0000E+00
       1.7550E+00       0.0000E+00      -7.8466E-18       0.0000E+00
       1.7650E+00       0.0000E+00      -7.9673E-18       0.0000E+00
       1.7750E+00       0.0000E+00      -8.0900E-18       0.0000E+00
       1.7850E+00       0.0000E+00      -8.2147E-18       0.0000E+00
       1.7950E+00       0.0000E+00      -8.3415E-18       0.0000E+00
       1.8050E+00       0.0000E+00      -8.4704E-18       0.0000E+00
       1.8150E+00       0.0000E+00      -8.6014E-18       0.0000E+00
       1.8250E+00       0.0000E+00      -8.7344E-18       0.0000E+00
       1.8350E+00       0.0000E+00      -8.8695E-18       0.0000E+00
       1.8450E+00       0.0000E+00      -9.0066E-18       0.0000E+00
       1.8550E+00       0.0000E+00      -9.1458E-18       0.0000E+00
       1.8650E+00       0.0000E+00      -9.2869E-18       0.0000E+00
       1.8750E+00       0.0000E+00      -9.4301E-18       0.0000E+00
       1.8850E+00       0.0000E+00      -9.5753E-18       0.0000E+00
       1.8950E+00       0.0000E+00      -9.7224E-18       0.0000E+00
       1.9050E+00       0.0000E+00      -9.8714E-18       0.0000E+00
       1.9150E+00       0.0000E+00      -1.0022E-17       0.0000E+00
       1.9250E+00       0.0000E+00      -1.0175E-17       0.0000E+00
       1.9350E+00       0.0000E+00      -1.0330E-17       0.0000E+00
       1.9450E+00       0.0000E+00      -1.0486E-17       0.0000E+00
       1.9550E+00       0.0000E+00      -1.0644E-17       0.0000E+00
       1.9650E+00       0.0000E+00      -1.0803E-17       0.0000E+00
       1.9750E+00       0.0000E+00      -1.0965E-17       0.0000E+00
       1.9850E+00       0.0000E+00      -1.1127E-17       0.0000E+00
       1.9950E+00       0.0000E+00      -1.1292E-17       0.0000E+00
       2.0050E+00       0.0000E+00      -1.1457E-17       0.0000E+00
       2.0150E+00       0.0000E+00      -1.1624E-17       0.0000E+00
       2.0250E+00       0.0000E+00      -1.1792E-17       0.0000E+00
       2.0350E+00       0.0000E+00      -1.1962E-17       0.0000E+00
       2.0450E+00       0.0000E+00      -1.2132E-17       0.0000E+00
       2.0550E+00       0.0000E+00      -1.2304E-17       0.0000E+00
       2.0650E+00       0.0000E+00      -1.2477E-17       0.0000E+00
       2.0750E+00       0.0000E+00      -1.2650E-17       0.0000E+00
       2.0850E+00       0.0000E+00      -1.2824E-17       0.0000E+00
       2.0950E+00       0.0000E+00      -1.3000E-17       0.0000E+00
       2.1050E+00       0.0000E+00      -1.3175E-17       0.0000E+00
       2.1150E+00       0.0000E+00      -1.3351E-17       0.0000E+00
       2.1250E+00       0.0000E+00      -1.3528E-17       0.0000E+00
       2.1350E+00       0.0000E+00      -1.3705E-17       0.0000E+00
       2.1450E+00       0.0000E+00      -1.3883E-17       0.0000E+00
       2.1550E+00       0.0000E+00      -1.4060E-17       0.0000E+00
       2.1650E+00       0.0000E+00      -1.4238E-17       0.0000E+00
       2.1750E+00       0.0000E+00      -1.4416E-17       0.0000E+00
       2.1850E+00       0.0000E+00      -1.4594E-17       0.0000E+00
       2.1950E+00       0.0000E+00      -1.4771E-17       0.0000E+00
       2.2050E+00       0.0000E+00      -1.4949E-17       0.0000E+00
       2.2150E+00       0.0000E+00      -1.5126E-17       0.0000E+00
       2.2250E+00       0.0000E+00      -1.5303E-17       0.0000E+00
       2.2350E+00       0.0000E+00      -1.5479E-17       0.0000E+00
       2.2450E+00       0.0000E+00      -1.5654E-17       0.0000E+00
       2.2550E+00       0.0000E+00      -1.5829E-17       0.0000E+00
       2.2650E+00       0.0000E+00      -1.6003E-17       0.0000E+00
       2.2750E+00       0.0000E+00      -1.6176E-17       0.0000E+00
       2.2850E+00       0.0000E+00      -1.6349E-17       0.0000E+00
       2.2950E+00       0.0000E+00      -1.6520E-17       0.0000E+00
       2.3050E+00       0.0000E+00      -1.6690E-17       0.0000E+00
       2.3150E+00       0.0000E+00      -1.6859E-17       0.0000E+00
       2.3250E+00       0.0000E+00      -1.7027E-17       0.0000E+00
       2.3350E+00       0.0000E+00      -1.7193E-17       0.0000E+00
       2.3450E+00       0.0000E+00      -1.7358E-17       0.0000E+00
       2.3550E+00       0.0000E+00      -1.7521E-17       0.0000E+00
