# Time          1.0000E+00
# Units: Dimensionless (Log10(Q/Keq)
    Distance           An50Ab50AS       Kaolinite        CO2_pump     
       2.6650E+00      -1.0665E+01       1.2024E-03      -1.0032E+03
       2.6750E+00      -1.0665E+01       1.2037E-03      -1.0032E+03
       2.6850E+00      -1.0665E+01       1.2050E-03      -1.0032E+03
       2.6950E+00      -1.0665E+01       1.2063E-03      -1.0032E+03
       2.7050E+00      -1.0665E+01       1.2075E-03      -1.0032E+03
       2.7150E+00      -1.0665E+01       1.2087E-03      -1.0032E+03
       2.7250E+00      -1.0665E+01       1.2098E-03      -1.0032E+03
       2.7350E+00      -1.0665E+01       1.2109E-03      -1.0032E+03
       2.7450E+00      -1.0665E+01       1.2120E-03      -1.0032E+03
       2.7550E+00      -1.0665E+01       1.2131E-03      -1.0032E+03
       2.7650E+00      -1.0665E+01       1.2141E-03      -1.0032E+03
       2.7750E+00      -1.0665E+01       1.2151E-03      -1.0032E+03
       2.7850E+00      -1.0665E+01       1.2161E-03      -1.0032E+03
       2.7950E+00      -1.0665E+01       1.2170E-03      -1.0032E+03
       2.8050E+00      -1.0665E+01       1.2179E-03      -1.0032E+03
       2.8150E+00      -1.0665E+01       1.2187E-03      -1.0032E+03
       2.8250E+00      -1.0665E+01       1.2196E-03      -1.0032E+03
       2.8350E+00      -1.0665E+01       1.2204E-03      -1.0032E+03
       2.8450E+00      -1.0665E+01       1.2211E-03      -1.0032E+03
       2.8550E+00      -1.0665E+01       1.2219E-03      -1.0032E+03
       2.8650E+00      -1.0665E+01       1.2226E-03      -1.0032E+03
       2.8750E+00      -1.0665E+01       1.2232E-03      -1.0032E+03
       2.8850E+00      -1.0665E+01       1.2238E-03      -1.0032E+03
       2.8950E+00      -1.0665E+01       1.2244E-03      -1.0032E+03
       2.9050E+00      -1.0665E+01       1.2250E-03      -1.0032E+03
       2.9150E+00      -1.0665E+01       1.2255E-03      -1.0032E+03
       2.9250E+00      -1.0665E+01       1.2260E-03      -1.0032E+03
       2.9350E+00      -1.0665E+01       1.2265E-03      -1.0032E+03
       2.9450E+00      -1.0665E+01       1.2269E-03      -1.0032E+03
       2.9550E+00      -1.0665E+01       1.2273E-03      -1.0032E+03
       2.9650E+00      -1.0665E+01       1.2277E-03      -1.0032E+03
       2.9750E+00      -1.0665E+01       1.2280E-03      -1.0032E+03
       2.9850E+00      -1.0665E+01       1.2282E-03      -1.0032E+03
       2.9950E+00      -1.0665E+01       1.2284E-03      -1.0032E+03
